_step,_runtime,bootstrap_iter,_timestamp,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,tr_eval_acc
696,539.716721864,1.0,1735284233.1811955,0.9829500069618226,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,581.911609742,1.0,1735284275.376111,0.9830500075817108,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,623.774961014,1.0,1735284317.239478,0.9832000074386597,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,665.281150854,1.0,1735284358.7456608,0.9825500066280364,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,707.160906023,1.0,1735284400.625411,0.9814000067710876,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,748.928979586,1.0,1735284442.3934743,0.982300006389618,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,790.981051584,1.0,1735284484.4005013,0.9832500069141388,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,832.842076033,1.0,1735284526.3065708,0.9810000071525574,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,874.779610515,1.0,1735284568.2441282,0.9827500076293946,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,916.471719886,1.0,1735284609.9362342,0.9826500065326692,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,6.452812978,0.0,1735632358.1907637,0.31725,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,12.872130634,0.0,1735632364.6100588,0.3095,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,19.261427986,0.0,1735632370.9993646,0.31725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,25.614540069,0.0,1735632377.3524728,0.30975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,32.027619989,0.0,1735632383.7653775,0.332,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,38.448041676,0.0,1735632390.1859865,0.325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,44.739110185,0.0,1735632396.4770465,0.32875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,51.040436673,0.0,1735632402.7783754,0.33475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,57.329542017,0.0,1735632409.0674753,0.342,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,63.646024966,0.0,1735632415.383962,0.3395,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,69.95360003,0.0,1735632421.6915462,0.32475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,74.795081521,1.0,1735632426.5329163,0.32075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,81.199846101,1.0,1735632432.9378028,0.29525,,0.875,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,87.7814172,1.0,1735632439.5193465,0.3105,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,94.296260586,1.0,1735632446.034178,0.322,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,100.770718313,1.0,1735632452.5086677,0.32725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,107.215174854,1.0,1735632458.9531193,0.325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,113.50150401,1.0,1735632465.23944,0.3205,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,120.020981635,1.0,1735632471.7589164,0.33575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,126.340930554,1.0,1735632478.0788636,0.32375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,132.628783838,1.0,1735632484.3667102,0.32975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,138.97016326,1.0,1735632490.7080956,0.31975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,TKH,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,6.404752148,0.0,1736277193.821443,0.256,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,12.700047583,0.0,1736277200.116759,0.29925,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,18.920933842,0.0,1736277206.337625,0.30525,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,25.15361183,0.0,1736277212.5703204,0.311,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,31.642413636,0.0,1736277219.059119,0.31375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,38.057504056,0.0,1736277225.4742048,0.31225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,44.422022152,0.0,1736277231.83872,0.30725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,50.700861932,0.0,1736277238.0759747,0.32475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,56.942381141,0.0,1736277244.3590205,0.32275,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,63.303594864,0.0,1736277250.7202945,0.3315,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,69.663123489,0.0,1736277257.0798054,0.31775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,74.326950914,1.0,1736277261.7436368,0.247,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,80.756915057,1.0,1736277268.1334395,0.311,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,86.842307975,1.0,1736277274.2589955,0.3125,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,93.41766596,1.0,1736277280.8342936,0.31075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,99.658968757,1.0,1736277287.0756738,0.32275,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,106.019533092,1.0,1736277293.4361882,0.33325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,112.287301675,1.0,1736277299.7040005,0.322,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,118.545777295,1.0,1736277305.9624674,0.321,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,124.822597718,1.0,1736277312.2392995,0.321,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,131.057641899,1.0,1736277318.474351,0.32725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,137.319072432,1.0,1736277324.7357633,0.3255,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,miniImageNet_SOTA_testSet,omniglot_SOTA_trainvalSet,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,26.740796158,0.0,1736012346.7450936,0.56525,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,50.577233952,0.0,1736012370.5388217,0.56975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,74.477493128,0.0,1736012394.4817784,0.57675,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,98.480431302,0.0,1736012418.4847274,0.5685,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,122.569518267,0.0,1736012442.573867,0.57775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,146.424034065,0.0,1736012466.4283645,0.58525,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,170.198990407,0.0,1736012490.2033355,0.56925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,194.078201528,0.0,1736012514.0824814,0.56225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,217.772596519,0.0,1736012537.7769313,0.578,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,241.84754988,0.0,1736012561.8518968,0.57125,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,265.862175305,0.0,1736012585.866462,0.57025,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,289.091523747,1.0,1736012609.095868,0.55925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,312.907877792,1.0,1736012632.9121664,0.56625,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,336.666951172,1.0,1736012656.6712933,0.57725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,360.765265242,1.0,1736012680.7263796,0.56725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,384.781087278,1.0,1736012704.7854354,0.58725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,408.535819687,1.0,1736012728.5401044,0.556,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,432.133894737,1.0,1736012752.1381922,0.5645,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,455.834225094,1.0,1736012775.8385308,0.55875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,479.838922343,1.0,1736012799.8432038,0.556,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,503.630790318,1.0,1736012823.6351364,0.5695,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,527.595821691,1.0,1736012847.6001194,0.57225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Greek,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,39.814296694,0.0,1734710346.7677946,0.9513499982357024,,0.962499976158142,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,80.061925965,0.0,1734710387.0154316,0.9669500007629396,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,120.596043864,0.0,1734710427.5100555,0.9683500034809112,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,161.104034154,0.0,1734710468.0167446,0.9674500000476836,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,201.400042379,0.0,1734710508.3087664,0.9688500003814696,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,241.888038687,0.0,1734710548.7992623,0.9679500031471252,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,282.258341164,0.0,1734710589.2118526,0.9682000036239624,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,322.884527723,0.0,1734710629.837953,0.967100003004074,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,363.471557793,0.0,1734710670.425067,0.967900001525879,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,403.751467666,0.0,1734710710.7049785,0.966800000667572,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,444.188739604,0.0,1734710751.1422074,0.9673000042438508,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,480.468024426,1.0,1734710787.3806958,0.9557000007629396,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,520.952057108,1.0,1734710827.8653088,0.9678000016212464,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,561.428037602,1.0,1734710868.33934,0.9696500039100648,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,601.912060071,1.0,1734710908.8222158,0.969900003671646,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,642.419338989,1.0,1734710949.3727632,0.9704000017642976,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,683.059003106,1.0,1734710990.0124333,0.9669000017642976,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,723.46982361,1.0,1734711030.4233303,0.970900003194809,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,763.987562858,1.0,1734711070.9410691,0.9704500017166138,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,804.250843391,1.0,1734711111.204352,0.969100003004074,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,844.712196985,1.0,1734711151.6657095,0.9697000036239624,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,885.150877775,1.0,1734711192.104385,0.9698000011444092,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,b-59-850,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,1342.701923053,0.0,1735172034.2426543,0.9319000015258788,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,2687.999753134,0.0,1735173379.5832906,0.9297999997138976,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,3997.012689013,0.0,1735174688.5963037,0.9282000012397766,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,5311.343760054,0.0,1735176002.9273355,0.9323500001430512,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,6639.935543659,0.0,1735177331.5191207,0.9324000008106232,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,7965.061962874,0.0,1735178656.602877,0.9336500000953676,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,9276.189927161,0.0,1735179967.7269323,0.9329499995708466,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,10621.693926002,0.0,1735181313.2356155,0.9327500007152556,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,11940.729554073,0.0,1735182632.3131807,0.9339500000476836,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,13262.033939993,0.0,1735183953.5709114,0.9349500005245208,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,14607.138365909,0.0,1735185298.7219954,0.9321500008106232,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,15924.821927186,1.0,1735186616.3635018,0.9314500007629396,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,17253.021934745,1.0,1735187944.565709,0.9297000005245208,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,18601.805903001,1.0,1735189293.3472188,0.9294999988079072,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,19916.469933645,1.0,1735190608.012452,0.9280499987602234,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
