unseen_ds,spc,model,nway,trained_ds,mean_diff,acc,dis_mean,norm_ratio_sum,norm_ratio_limits,domain,acc_std,bt_iter,sum_min_values
Egyptian,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.21304226,0.44025,0.65694416,0.9672405,0.7024991909872409,OOD,0.04064249623239202,1,9712.455979609718
Egyptian,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.2675823,0.43539999999999995,0.52191675,0.7509495,0.6100169754379408,OOD,0.04687045978012164,4,4780.966116138741
cifar100_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,0.0,0.28175,0.78949904,1.1371845,0.8473155316879445,ID,0.04806310955400202,4,10889.746789272125
TKH,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.55552,0.29945,0.23397906,0.40045708,0.32338000362539887,OOD,0.035729154761902776,4,2183.832692243534
omniglot_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.7887501,0.38855000000000006,0.00074894394,0.168961,0.1499705176745857,OOD,0.0450918229837739,4,0.6136231720289624
b-59-850,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.36031267,0.32380000000000003,0.42918637,0.76067704,0.5757631433237053,OOD,0.03411099529477262,4,5663.999715586829
miniImageNet_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.23479462,0.2571,0.5547044,0.80860907,0.646933414650667,OOD,0.04072272093070403,4,5420.099493304804
Greek,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.6551498,0.409,0.13434924,0.21192022,0.185780198251601,OOD,0.047934851621758465,4,596.3271972657465
omniglot_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.8203395,0.40025,0.03321032,0.25150812,0.21487775050044125,OOD,0.047833696282014414,3,141.96850364582582
TKH,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.19600338,0.3789,0.65754646,1.0020857,0.7266691208239696,OOD,0.047021697119521325,3,9715.955140654332
cifar100_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,0.0,0.30889999999999995,0.85354984,1.270777,0.9032533720201295,ID,0.04721800504045041,3,13928.356477627764
Egyptian,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.2416113,0.41705,0.61193854,1.0594798,0.7710669894978016,OOD,0.04714257629786475,3,8927.591457081493
Greek,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.5445035,0.44580000000000003,0.30904633,0.42309833,0.3472085833375743,OOD,0.051646490684266244,3,2372.8691033429614
b-59-850,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.009425044,0.4245,0.8441248,1.2835339,0.897526279795992,OOD,0.04948232007495203,3,14476.169417537749
miniImageNet_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.03217703,0.2906,0.8213728,1.2170067,0.8744848579767138,OOD,0.04566607055572003,3,12839.827571492118
omniglot_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.31987718,0.32339999999999997,0.0022478758,0.54361755,0.4319135494115383,OOD,0.04145708624590011,0,12.966670452857215
Egyptian,1,RelationNetwork,5,b-59-850,-0.0036223233,0.35025,0.31850272,0.8968744,0.6677757402449114,OOD,0.04426412204031612,0,3844.591156223789
TKH,1,RelationNetwork,5,b-59-850,-0.1098222,0.3426,0.21230285,0.7589066,0.5752518382569847,OOD,0.045513624333818996,0,2149.591709301807
b-59-850,1,RelationNetwork,5,b-59-850,0.0,0.40125,0.32212505,0.84716797,0.6424845393867912,ID,0.047411101020752515,0,3559.9365195967257
cifar100_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.033601046,0.20695,0.288524,0.8335966,0.6315453567981527,OOD,0.036586507075696634,0,3141.484663702082
Greek,1,RelationNetwork,5,b-59-850,-0.2555448,0.37445000000000006,0.06658023,0.5128847,0.42719174616838207,OOD,0.045938246592572514,0,331.1752484146982
miniImageNet_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.076379016,0.21414999999999998,0.24574603,0.64652854,0.5108646538660125,OOD,0.03375133330699692,0,1965.6666704101954
omniglot_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.3445419,0.3615499999999999,0.007133246,0.77131224,0.5833009345476519,OOD,0.045425460922262524,2,69.73473441816168
b-59-850,1,RelationNetwork,5,b-59-850,0.0,0.35945,0.35167515,0.7963367,0.6119309805112074,ID,0.04165420146875943,2,3604.0687964335084
Greek,1,RelationNetwork,5,b-59-850,-0.23837863,0.32209999999999994,0.11329652,0.72706443,0.5865375771473531,OOD,0.040423879081552774,2,805.5802794806368
Egyptian,1,RelationNetwork,5,b-59-850,0.22369224,0.2917,0.5753674,1.0874465,0.786714298686273,OOD,0.03796195463882228,2,8404.863080773503
TKH,1,RelationNetwork,5,b-59-850,0.072321415,0.36504999999999993,0.42399657,0.92584765,0.6904381359360453,OOD,0.04725328030941344,2,5225.012432232499
miniImageNet_SOTA_testSet,1,RelationNetwork,5,b-59-850,0.058602005,0.21880000000000002,0.41027716,0.84942734,0.649143060743779,OOD,0.02870644526931191,2,4473.618297381792
cifar100_SOTA_testSet,1,RelationNetwork,5,b-59-850,0.09104079,0.2196,0.44271594,0.89442337,0.6770222127143714,OOD,0.03216504313692118,2,5119.282253013924
b-59-850,1,RelationNetwork,5,b-59-850,0.0,0.3856,0.28180596,0.81767017,0.63360464884821,ID,0.046383078811135424,1,2849.611453476362
miniImageNet_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.03356655,0.2107,0.24823941,0.6758812,0.5370417700591171,OOD,0.03339925148861873,1,2055.9796516622882
TKH,1,RelationNetwork,5,b-59-850,-0.09891595,0.34875,0.18289001,0.78244954,0.6014294987832977,OOD,0.04641187886737619,1,1821.576000881847
omniglot_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.27760714,0.38339999999999996,0.0041988133,0.46102256,0.3783557626376214,OOD,0.04571039269137818,1,18.86900228504146
cifar100_SOTA_testSet,1,RelationNetwork,5,b-59-850,0.02343285,0.21034999999999995,0.3052388,0.82614475,0.6369043455856725,OOD,0.033350449772079536,1,3189.3502123355865
Greek,1,RelationNetwork,5,b-59-850,-0.20073682,0.4368,0.081069134,0.47076562,0.40624868657008467,OOD,0.05112005477305359,1,304.3078738438244
Egyptian,1,RelationNetwork,5,b-59-850,0.041518718,0.3705,0.32332468,0.94778675,0.7162082351179154,OOD,0.04171031047594827,1,3835.088459080085
Egyptian,1,RelationNetwork,5,b-59-850,0.24100837,0.30629999999999996,0.6073113,1.2314188,0.8692942601880018,OOD,0.041836706371319435,4,9865.797915056348
b-59-850,1,RelationNetwork,5,b-59-850,0.0,0.37045,0.36630294,0.97772783,0.7223005675282008,ID,0.04964798586045561,4,4735.334401378408
TKH,1,RelationNetwork,5,b-59-850,0.114281595,0.36985,0.48058453,1.1102766,0.8016117330964525,OOD,0.04997852038626194,4,7048.141532855108
cifar100_SOTA_testSet,1,RelationNetwork,5,b-59-850,0.09998089,0.21710000000000002,0.46628383,1.113059,0.7987049966606854,OOD,0.03804720751908082,4,6961.341447394341
omniglot_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.30128658,0.3859,0.065016344,0.5282832,0.4272532575415462,OOD,0.05066991217675436,4,390.7876417495863
miniImageNet_SOTA_testSet,1,RelationNetwork,5,b-59-850,0.05951479,0.22325,0.42581773,0.9950802,0.735495259639247,OOD,0.035847768410320884,4,5575.048966735601
Greek,1,RelationNetwork,5,b-59-850,-0.07165429,0.43115000000000003,0.29464865,0.7386612,0.6034263742030933,OOD,0.0484541277911387,4,2271.2603261938784
omniglot_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.32091257,0.3487,0.00090532773,0.42607862,0.3533433940307659,OOD,0.045943552322387955,3,3.520371386872739
TKH,1,RelationNetwork,5,b-59-850,-0.15926674,0.33755,0.16255116,0.75568026,0.5852552230014698,OOD,0.046050217154754006,3,1555.314557491045
b-59-850,1,RelationNetwork,5,b-59-850,0.0,0.37860000000000005,0.3218179,0.96608293,0.7143682659607985,ID,0.044911468468532625,3,4127.808190407231
cifar100_SOTA_testSet,1,RelationNetwork,5,b-59-850,0.0498631,0.21585000000000001,0.371681,0.9419502,0.7148102937685793,OOD,0.03461433951413778,3,4395.822738998104
Egyptian,1,RelationNetwork,5,b-59-850,-0.064430535,0.27979999999999994,0.25738737,0.89083797,0.6858818442157453,OOD,0.03405084433608071,3,2741.241795274429
Greek,1,RelationNetwork,5,b-59-850,-0.26118028,0.37789999999999996,0.06063761,0.44167548,0.3840432786986071,OOD,0.04688112626633452,3,205.2971348238932
miniImageNet_SOTA_testSet,1,RelationNetwork,5,b-59-850,-0.026942939,0.21719999999999998,0.29487497,0.8115249,0.6334742659222063,OOD,0.0298187860249206,3,2959.9211810970446
b-59-850,5,RelationNetwork,20,omniglot_SOTA_testSet,0.5422787,0.28533749999999997,0.8176699,0.7727992,0.8488719505206034,OOD,0.022630941899311217,0,38217.54351612041
TKH,5,RelationNetwork,20,omniglot_SOTA_testSet,0.45501375,0.32571249999999996,0.730405,0.6697628,0.7611337620175738,OOD,0.03764140215573804,0,25365.805203891592
omniglot_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.6012000000000001,0.27539122,0.14381564,0.19068093436716177,ID,0.029891167173598288,0,877.2976787549942
Greek,5,RelationNetwork,20,omniglot_SOTA_testSet,0.18629506,0.503625,0.46168628,0.24868353,0.36319875697038123,OOD,0.02667630034318852,0,1869.5072691858347
miniImageNet_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.6291217,0.0639,0.90451294,0.8511632,0.9460073271372825,OOD,0.01049892851675827,0,36551.30798469565
omniglot_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.6269625000000001,0.1218384,0.0958484,0.08986597950645271,ID,0.029397866100280133,2,376.3850942207164
Greek,5,RelationNetwork,20,omniglot_SOTA_testSet,0.123504646,0.3132625,0.24534304,0.19383533,0.24025375605237015,OOD,0.030080696156339203,2,557.553371545557
TKH,5,RelationNetwork,20,omniglot_SOTA_testSet,0.44643867,0.34452499999999997,0.56827706,0.606324,0.6637595261714626,OOD,0.027959669615358475,2,19680.72640398715
miniImageNet_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.771452,0.06794999999999998,0.8932904,0.8823703,0.9420268965883742,OOD,0.011969388037823821,2,47332.890440416755
b-59-850,5,RelationNetwork,20,omniglot_SOTA_testSet,0.5217312,0.2548,0.6435696,0.68763494,0.7503890145525606,OOD,0.022121977194636107,2,26283.750135888346
b-59-850,5,RelationNetwork,20,omniglot_SOTA_testSet,0.80168194,0.321225,0.9253709,0.94808036,0.9655791746055024,OOD,0.025120944946398813,1,66266.58144381642
omniglot_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.629675,0.12368893,0.065217175,0.06664773796954253,ID,0.027453437853937345,1,232.5525722998484
miniImageNet_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.82521933,0.07255,0.94890827,0.9616563,0.9835949093581746,OOD,0.012071298604541269,1,65447.40133675281
TKH,5,RelationNetwork,20,omniglot_SOTA_testSet,0.7222206,0.30028750000000004,0.84590954,0.8796595,0.9116956770105681,OOD,0.026894530693990552,1,51985.243043166585
Greek,5,RelationNetwork,20,omniglot_SOTA_testSet,0.20333397,0.47092500000000004,0.3270229,0.22673288,0.29079385739162406,OOD,0.02702205118047111,1,1444.162366714852
omniglot_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.625875,0.21615094,0.07646151,0.1084854634726374,ID,0.02986061369094748,4,274.57136926028625
TKH,5,RelationNetwork,20,omniglot_SOTA_testSet,0.23837316,0.4705375,0.4545241,0.29317534,0.3982608077969477,OOD,0.02898491256240046,4,3251.4106945230888
b-59-850,5,RelationNetwork,20,omniglot_SOTA_testSet,0.123022884,0.439625,0.33917382,0.15739825,0.22284677650673135,OOD,0.026171310628243287,4,1332.4574328269373
miniImageNet_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.45597768,0.0791875,0.6721286,0.4262083,0.6322179945884487,OOD,0.014301578802705663,4,3236.27712535264
Greek,5,RelationNetwork,20,omniglot_SOTA_testSet,-0.016750276,0.42177499999999996,0.19940066,0.05957478,0.08735385679810904,OOD,0.026628039732582647,4,89.71553147629967
TKH,5,RelationNetwork,20,omniglot_SOTA_testSet,0.20348558,0.5216375000000001,0.44363257,0.34645596,0.42948740815083447,OOD,0.029850902938604724,3,5475.780706089443
omniglot_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.62285,0.240147,0.13955785,0.17335485277221216,ID,0.027214185179791805,3,900.2556840194112
Greek,5,RelationNetwork,20,omniglot_SOTA_testSet,-0.0029174834,0.5979749999999999,0.23722951,0.08661228,0.12541228597299986,OOD,0.027209419324932312,3,430.0735006518116
b-59-850,5,RelationNetwork,20,omniglot_SOTA_testSet,0.32449841,0.375925,0.5646454,0.46478224,0.557706550351576,OOD,0.026226251161765385,3,12228.289219697486
miniImageNet_SOTA_testSet,5,RelationNetwork,20,omniglot_SOTA_testSet,0.63845307,0.07139999999999999,0.87860006,0.8183852,0.9202881145528492,OOD,0.012680299681001234,3,35091.18709757137
b-59-850,1,RelationNetwork,20,omniglot_SOTA_testSet,0.07429242,0.193375,0.115695246,0.6060792,0.5699551907264222,OOD,0.01968144748233727,0,5220.12585025467
TKH,1,RelationNetwork,20,omniglot_SOTA_testSet,0.025752995,0.3056125,0.067155816,0.68138826,0.6352417778452403,OOD,0.02805588452089864,0,3371.9742821920663
omniglot_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.29020000000000007,0.04140282,0.33746687,0.2995966247068198,ID,0.02472929689659615,0,709.8870866980433
Greek,1,RelationNetwork,20,omniglot_SOTA_testSet,0.059234556,0.303525,0.10063738,0.48255953,0.42603925502045586,OOD,0.025433663715634835,0,3228.531063381117
miniImageNet_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.13118467,0.0590375,0.17258748,0.46718395,0.41484223417698757,OOD,0.008574316663734784,0,5742.971827751026
omniglot_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.28648749999999995,0.04950097,0.27073538,0.22417374683735442,ID,0.025368191820663924,2,689.2344826212502
Greek,1,RelationNetwork,20,omniglot_SOTA_testSet,0.27886498,0.2754875,0.32836595,0.45813227,0.5066679558425193,OOD,0.022877831108957858,2,6950.963818151271
TKH,1,RelationNetwork,20,omniglot_SOTA_testSet,0.11152798,0.152875,0.16102895,0.5145709,0.5235110519232212,OOD,0.02186464040408623,2,5100.972528422251
miniImageNet_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.20022759,0.05246250000000001,0.24972856,0.5946354,0.628274556199133,OOD,0.005644978410056145,2,8919.79577188287
b-59-850,1,RelationNetwork,20,omniglot_SOTA_testSet,0.17423964,0.087975,0.22374061,0.5697841,0.5895321369086219,OOD,0.012894136264209403,2,8239.399950362742
b-59-850,1,RelationNetwork,20,omniglot_SOTA_testSet,0.62880903,0.11892499999999999,0.70288634,0.8020666,0.841255682455709,OOD,0.0166948906854762,1,38894.305465426296
omniglot_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.296575,0.07407733,0.18103164,0.16862033612751057,ID,0.024973185619780267,1,514.52165749079
miniImageNet_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.5253759,0.0514375,0.5994532,0.6240162,0.6922332712478692,OOD,0.006162195732853673,1,19888.770286516286
TKH,1,RelationNetwork,20,omniglot_SOTA_testSet,0.06652052,0.21971249999999998,0.14059785,0.4648758,0.47852322280010073,OOD,0.02713053226993529,1,3581.07837911346
Greek,1,RelationNetwork,20,omniglot_SOTA_testSet,0.09797039,0.2894125,0.17204772,0.31695774,0.3052772681404211,OOD,0.02859562084043639,1,2959.40877821506
omniglot_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.2955375,0.11388733,0.15007499,0.1499442629802701,ID,0.0255511160470536,4,550.4600554749923
TKH,1,RelationNetwork,20,omniglot_SOTA_testSet,0.56601596,0.25298750000000003,0.67990327,0.7794083,0.8183297817027239,OOD,0.024755457100405154,4,35063.27671319246
b-59-850,1,RelationNetwork,20,omniglot_SOTA_testSet,0.84277993,0.1276875,0.95666724,0.97763264,0.9831196151083154,OOD,0.01713469160066793,4,73438.3122614026
miniImageNet_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.80330956,0.0506875,0.91719687,0.92963964,0.9548236297192157,OOD,0.005697107270360986,4,62153.624978695065
Greek,1,RelationNetwork,20,omniglot_SOTA_testSet,0.4199992,0.31708749999999997,0.53388655,0.5642439,0.6356997757320858,OOD,0.029670221287513177,4,14579.0103059276
TKH,1,RelationNetwork,20,omniglot_SOTA_testSet,-0.003071215,0.24116250000000003,0.016420852,0.5069606,0.432848638915092,OOD,0.030654070386328794,3,576.4618212027708
omniglot_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.0,0.2995375,0.019492067,0.23373,0.1937371343960582,ID,0.025283953038439222,3,195.8730608219921
Greek,1,RelationNetwork,20,omniglot_SOTA_testSet,0.04913988,0.2882125,0.06863195,0.30886164,0.2704370679936239,OOD,0.02717420939512316,3,1199.7166717320215
b-59-850,1,RelationNetwork,20,omniglot_SOTA_testSet,0.014309343,0.10715000000000001,0.03380141,0.51491785,0.42505239286538044,OOD,0.013609027334824483,3,1305.313784672413
miniImageNet_SOTA_testSet,1,RelationNetwork,20,omniglot_SOTA_testSet,0.006947987,0.0543625,0.026440054,0.5552631,0.461874427141709,OOD,0.007212716634528215,3,1053.4082395138685
b-59-850,5,RelationNetwork,5,omniglot_SOTA_testSet,0.033730984,0.29185,0.8157393,1.4063804,0.953257323010957,OOD,0.033417098916572636,0,15390.063751935959
Egyptian,5,RelationNetwork,5,omniglot_SOTA_testSet,0.06401038,0.2676,0.8460187,1.4568727,0.9760819599307775,OOD,0.030683709032644668,0,16570.001206934452
TKH,5,RelationNetwork,5,omniglot_SOTA_testSet,0.01660055,0.24309999999999998,0.79860884,1.422988,0.9610244190088997,OOD,0.026502641377794782,0,15248.624617815018
omniglot_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.0,0.57175,0.7820083,1.1477944,0.8340488064897293,ID,0.05674559454266032,0,11579.26576258731
cifar100_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.07460958,0.21930000000000002,0.85661787,1.4390843,0.9704914310000772,OOD,0.028350661367946957,0,16461.643829882145
Greek,5,RelationNetwork,5,omniglot_SOTA_testSet,-0.03266394,0.35295,0.74934435,1.2857226,0.9017773401874051,OOD,0.04317895899625186,0,12763.793238665909
miniImageNet_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.06609553,0.2107,0.8481038,1.4212445,0.9625906973301519,OOD,0.025431476559570818,0,16072.829656988382
omniglot_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.0,0.6124,0.78762907,1.1485069,0.832336782935161,ID,0.05472650180671153,2,11747.423783317965
Greek,5,RelationNetwork,5,omniglot_SOTA_testSet,-0.04256761,0.42575,0.74506146,1.1890041,0.870210292610135,OOD,0.04709100232528503,2,11116.860864456045
Egyptian,5,RelationNetwork,5,omniglot_SOTA_testSet,0.10459697,0.24669999999999997,0.89222604,1.4602734,0.9811096897924515,OOD,0.0251815408583351,2,17379.091571509838
TKH,5,RelationNetwork,5,omniglot_SOTA_testSet,-0.0247069,0.21815,0.76292217,1.3923591,0.9477638505918501,OOD,0.019136418160146898,2,14238.566246062517
miniImageNet_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.04652536,0.20320000000000002,0.8341544,1.4054028,0.9575613395016574,OOD,0.020149689823915403,2,15544.176178067923
cifar100_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.086743355,0.20215000000000002,0.8743724,1.4465115,0.975427735996656,OOD,0.020334760878849792,2,16844.05933433771
b-59-850,5,RelationNetwork,5,omniglot_SOTA_testSet,0.018199146,0.2149,0.8058282,1.4312315,0.9669794410399789,OOD,0.0176915233939873,2,15415.843711674213
b-59-850,5,RelationNetwork,5,omniglot_SOTA_testSet,0.100963354,0.2799999999999999,0.7801238,1.4295251,0.9659651996881603,OOD,0.02876629972728505,1,14899.546834856272
omniglot_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.0,0.6520499999999999,0.6791604,0.9491531,0.7169611258876882,ID,0.054073306723373224,1,8342.610071090428
miniImageNet_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.12533581,0.22010000000000002,0.8044962,1.4263669,0.965416235854053,OOD,0.027472531736263406,1,15295.04896914959
TKH,5,RelationNetwork,5,omniglot_SOTA_testSet,-0.013975084,0.2677999999999999,0.66518533,1.3556225,0.9297546987644324,OOD,0.03025987442141821,1,12068.095253378153
cifar100_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.14042747,0.20610000000000003,0.8195879,1.446959,0.9758240332337327,OOD,0.02622575070422199,1,15788.06592258811
Greek,5,RelationNetwork,5,omniglot_SOTA_testSet,-0.16714692,0.51415,0.5120135,0.9198718,0.7194474033380439,OOD,0.050513884229981765,1,5508.291174073471
Egyptian,5,RelationNetwork,5,omniglot_SOTA_testSet,-0.039555907,0.35810000000000003,0.6396045,1.3408785,0.928112473133326,OOD,0.034937658765292215,1,11311.761562287807
Egyptian,5,RelationNetwork,5,omniglot_SOTA_testSet,0.15283257,0.3043,0.9225494,1.4895648,0.994687178469306,OOD,0.03240771513081414,4,18338.96420842409
omniglot_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.0,0.50175,0.76971686,1.1184092,0.8117949101353271,ID,0.05604741296438222,4,11396.840441771725
TKH,5,RelationNetwork,5,omniglot_SOTA_testSet,0.16417575,0.28014999999999995,0.9338926,1.4880264,0.9939819683592621,OOD,0.034969307971419734,4,18540.69406157732
cifar100_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.17430228,0.20845,0.94401914,1.4921865,0.9960595688219486,OOD,0.019760377020694723,4,18792.949889183044
b-59-850,5,RelationNetwork,5,omniglot_SOTA_testSet,0.16619885,0.22694999999999999,0.9359157,1.4898889,0.9948878691215949,OOD,0.023886659456692556,4,18606.678959310055
miniImageNet_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.17777753,0.2058,0.9474944,1.4916272,0.9959092007304465,OOD,0.024952154215618336,4,18850.803404033184
Greek,5,RelationNetwork,5,omniglot_SOTA_testSet,0.089350164,0.2577,0.859067,1.4163667,0.9645922928725202,OOD,0.02927387914165118,4,16136.017020246945
TKH,5,RelationNetwork,5,omniglot_SOTA_testSet,0.19229728,0.4038,0.96796757,1.48753,0.9938428482878673,OOD,0.04846968124508351,3,19211.13612896204
omniglot_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.0,0.65925,0.7756703,1.0862247,0.7940626415027049,ID,0.05139370097589781,3,11087.497610322309
cifar100_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.1967557,0.21680000000000002,0.972426,1.4942768,0.9971230666850203,OOD,0.027663333132505925,3,19374.424775660038
Egyptian,5,RelationNetwork,5,omniglot_SOTA_testSet,0.19025534,0.49165,0.96592563,1.487571,0.9938066139054845,OOD,0.04571271704897883,3,19173.064559221268
Greek,5,RelationNetwork,5,omniglot_SOTA_testSet,0.10828298,0.5626500000000001,0.8839533,1.3265189,0.9253067727239681,OOD,0.06203307585474059,3,15378.709629599238
b-59-850,5,RelationNetwork,5,omniglot_SOTA_testSet,0.19454324,0.327,0.97021353,1.4919308,0.9959635372747216,OOD,0.04033918690305991,3,19310.194518387318
miniImageNet_SOTA_testSet,5,RelationNetwork,5,omniglot_SOTA_testSet,0.19374299,0.21234999999999998,0.9694133,1.4925048,0.9964339654535507,OOD,0.03107414520143716,3,19289.932767808437
b-59-850,5,RelationNetwork,5,TKH,0.13657111,0.45194999999999996,0.8366284,1.3423288,0.9205185553716648,OOD,0.04772915775498243,0,15128.65037996322
omniglot_SOTA_testSet,5,RelationNetwork,5,TKH,-0.363112,0.43954999999999994,0.33694527,0.6884328,0.5337008510515395,OOD,0.05299926886288149,0,3461.5134365775357
Egyptian,5,RelationNetwork,5,TKH,0.13065952,0.5657000000000001,0.8307168,1.3150063,0.909027086048359,OOD,0.05390742063946299,0,14635.866193421185
TKH,5,RelationNetwork,5,TKH,0.0,0.5695,0.70005727,1.0459884,0.7606391910268587,ID,0.05511125111989384,0,10091.473909825261
cifar100_SOTA_testSet,5,RelationNetwork,5,TKH,0.21868563,0.22365000000000002,0.9187429,1.4460509,0.9758078862647731,OOD,0.03142534804898746,0,17672.279177486897
Greek,5,RelationNetwork,5,TKH,-0.21093884,0.3697,0.48911843,0.8251909,0.6094529168551475,OOD,0.052375184963873875,0,6690.44421902176
miniImageNet_SOTA_testSet,5,RelationNetwork,5,TKH,0.21964818,0.21409999999999998,0.91970545,1.4427164,0.974656393117372,OOD,0.034748237365368626,0,17633.099672198296
omniglot_SOTA_testSet,5,RelationNetwork,5,TKH,-0.42003992,0.46829999999999994,0.39890763,0.7006593,0.5477387429674961,OOD,0.049029174987959966,2,4021.2016842092016
TKH,5,RelationNetwork,5,TKH,0.0,0.5588500000000001,0.81894755,1.2193823,0.8695600227260895,ID,0.0536288401888387,2,13062.742507491726
Greek,5,RelationNetwork,5,TKH,-0.17795378,0.4392,0.6409938,0.9570785,0.7236193639829811,OOD,0.05367364343884249,2,8190.952262789215
Egyptian,5,RelationNetwork,5,TKH,0.103072226,0.46115,0.9220198,1.4215014,0.9691095086723311,OOD,0.05133276244271294,2,17240.83007313311
miniImageNet_SOTA_testSet,5,RelationNetwork,5,TKH,0.13423812,0.2088,0.9531857,1.4649934,0.9858837347164224,OOD,0.031977492084277026,2,18530.029277831316
cifar100_SOTA_testSet,5,RelationNetwork,5,TKH,0.12919563,0.22175,0.9481432,1.4690249,0.9862747122072307,OOD,0.03226937402553697,2,18539.66107094288
b-59-850,5,RelationNetwork,5,TKH,0.09512031,0.37089999999999995,0.91406786,1.4156753,0.960709973822957,OOD,0.04436428743933571,2,17248.32628686726
b-59-850,5,RelationNetwork,5,TKH,0.20557809,0.3414,0.91678345,1.4333066,0.967796387035941,OOD,0.03864634523470493,1,17581.132050890476
TKH,5,RelationNetwork,5,TKH,0.0,0.5419499999999999,0.71120536,1.0609511,0.7706812605025087,ID,0.05556142996719937,1,10382.070442866738
miniImageNet_SOTA_testSet,5,RelationNetwork,5,TKH,0.21421862,0.235,0.925424,1.4310014,0.9715734169831661,OOD,0.03226840560052511,1,17510.577941346914
omniglot_SOTA_testSet,5,RelationNetwork,5,TKH,-0.60165936,0.5428,0.10954603,0.30335304,0.25815624482838045,OOD,0.0541009242065235,1,452.78503344692285
cifar100_SOTA_testSet,5,RelationNetwork,5,TKH,0.20806992,0.21355000000000002,0.9192753,1.4401261,0.9738827894906482,OOD,0.02893134113725114,1,17592.123500928283
Greek,5,RelationNetwork,5,TKH,-0.2723484,0.40955,0.43885696,0.730056,0.564022209581911,OOD,0.05320406469434454,1,4997.965077999031
Egyptian,5,RelationNetwork,5,TKH,0.113295496,0.51325,0.82450086,1.2871752,0.9073675466257289,OOD,0.05037422455978851,1,13758.787572374567
Egyptian,5,RelationNetwork,5,TKH,0.15388817,0.55765,0.9455313,1.4538372,0.9828729162124946,OOD,0.04731123016789989,4,18149.8538300395
